"","State","Year","Colonies","YieldPerCol","TotalProd","Pesticide","value","Pollutant","value"
"10291","California",2012,330000,35,11550000,"Acetamiprid",17423,"O3.Mean",0.0271650143918233
"10292","California",2013,330000,33,10890000,"Acetamiprid",18075.6,"O3.Mean",0.0261325218935266
"10293","California",2014,320000,39,12480000,"Acetamiprid",20154.2,"O3.Mean",0.0270500721698226
"10294","California",2015,275000,30,8250000,"Acetamiprid",22852.8,"O3.Mean",0.0276687000288704
"10295","California",2016,310000,36,11160000,"Acetamiprid",NA,"O3.Mean",0.0266131285820241
"10296","California",2017,335000,41,13735000,"Acetamiprid",NA,"O3.Mean",NA
"10297","Colorado",1991,50000,79,3950000,"Acetamiprid",NA,"O3.Mean",NA
"10298","Colorado",1992,52000,74,3848000,"Acetamiprid",NA,"O3.Mean",NA
"10299","Colorado",1993,53000,73,3869000,"Acetamiprid",NA,"O3.Mean",NA
"10300","Colorado",1994,45000,76,3420000,"Acetamiprid",NA,"O3.Mean",NA
"10301","Colorado",1995,45000,60,2700000,"Acetamiprid",0,"O3.Mean",NA
"10302","Colorado",1996,30000,74,2220000,"Acetamiprid",0,"O3.Mean",NA
"10303","Colorado",1997,35000,55,1925000,"Acetamiprid",0,"O3.Mean",NA
"10304","Colorado",1998,27000,72,1944000,"Acetamiprid",0,"O3.Mean",NA
"10305","Colorado",1999,27000,76,2052000,"Acetamiprid",0,"O3.Mean",NA
"10306","Colorado",2000,29000,60,1740000,"Acetamiprid",0,"O3.Mean",0.0170660164383562
"10307","Colorado",2001,26000,55,1430000,"Acetamiprid",0,"O3.Mean",0.0163762492211838
"10308","Colorado",2002,24000,60,1440000,"Acetamiprid",0,"O3.Mean",0.0205964117647059
"10309","Colorado",2003,24000,86,2064000,"Acetamiprid",0,"O3.Mean",0.0193877245901639
"10310","Colorado",2004,23000,80,1840000,"Acetamiprid",0,"O3.Mean",0.0172020728862974
"10311","Colorado",2005,28000,70,1960000,"Acetamiprid",0,"O3.Mean",0.0191581045751634
"10312","Colorado",2006,36000,75,2700000,"Acetamiprid",0,"O3.Mean",0.020579771978022
"10313","Colorado",2007,31000,51,1581000,"Acetamiprid",0,"O3.Mean",0.0217167277777778
"10314","Colorado",2008,27000,45,1215000,"Acetamiprid",12.2,"O3.Mean",0.0265034991176471
"10315","Colorado",2009,28000,53,1484000,"Acetamiprid",0,"O3.Mean",0.02678281875
"10316","Colorado",2010,34000,56,1904000,"Acetamiprid",0,"O3.Mean",0.0225538532695375
"10317","Colorado",2011,31000,55,1705000,"Acetamiprid",0,"O3.Mean",0.0277315915343915
"10318","Colorado",2012,25000,48,1200000,"Acetamiprid",0,"O3.Mean",0.0268256862477231
"10319","Colorado",2013,26000,43,1118000,"Acetamiprid",0,"O3.Mean",0.0285728166210046
"10320","Colorado",2014,27000,37,999000,"Acetamiprid",0,"O3.Mean",0.0269107427853882
"10321","Colorado",2015,29000,51,1479000,"Acetamiprid",0,"O3.Mean",0.0246091839108836
"10322","Colorado",2016,32000,40,1280000,"Acetamiprid",NA,"O3.Mean",0.0209093443223443
"10323","Colorado",2017,33000,43,1419000,"Acetamiprid",NA,"O3.Mean",NA
"10324","Florida",1991,225000,83,18675000,"Acetamiprid",NA,"O3.Mean",NA
"10325","Florida",1992,220000,104,22880000,"Acetamiprid",NA,"O3.Mean",NA
"10326","Florida",1993,2e+05,113,22600000,"Acetamiprid",NA,"O3.Mean",NA
"10327","Florida",1994,230000,84,19320000,"Acetamiprid",0,"O3.Mean",NA
"10328","Florida",1995,230000,86,19780000,"Acetamiprid",0,"O3.Mean",NA
"10329","Florida",1996,240000,105,25200000,"Acetamiprid",0,"O3.Mean",NA
"10330","Florida",1997,240000,67,16080000,"Acetamiprid",0,"O3.Mean",NA
"10331","Florida",1998,230000,98,22540000,"Acetamiprid",0,"O3.Mean",NA
"10332","Florida",1999,228000,102,23256000,"Acetamiprid",0,"O3.Mean",NA
"10333","Florida",2000,232000,105,24360000,"Acetamiprid",0,"O3.Mean",0.026261261235955
"10334","Florida",2001,220000,100,2.2e+07,"Acetamiprid",0,"O3.Mean",0.0241514050991501
"10335","Florida",2002,220000,93,20460000,"Acetamiprid",0,"O3.Mean",0.0231680247933884
"10336","Florida",2003,210000,71,14910000,"Acetamiprid",0,"O3.Mean",0.0234166104972376
"10337","Florida",2004,205000,98,20090000,"Acetamiprid",0,"O3.Mean",0.0259640449438202
"10338","Florida",2005,160000,86,13760000,"Acetamiprid",93.5,"O3.Mean",0.0270138670360111
"10339","Florida",2006,170000,81,13770000,"Acetamiprid",156.2,"O3.Mean",0.0291914794520548
"10340","Florida",2007,160000,71,11360000,"Acetamiprid",16.5,"O3.Mean",0.0284801712328767
"10341","Florida",2008,150000,79,11850000,"Acetamiprid",181.1,"O3.Mean",0.0272752632058288
"10342","Florida",2009,170000,68,11560000,"Acetamiprid",734.4,"O3.Mean",0.0284743477011494
"10343","Florida",2010,2e+05,69,13800000,"Acetamiprid",290.7,"O3.Mean",0.0288820250696379
"10344","Florida",2011,180000,61,10980000,"Acetamiprid",469.8,"O3.Mean",0.0281310082191781
"10345","Florida",2012,193000,64,12352000,"Acetamiprid",487.6,"O3.Mean",0.0269018961748634
"10346","Florida",2013,220000,61,13420000,"Acetamiprid",643.9,"O3.Mean",0.0260271661971831
"10347","Florida",2014,245000,60,14700000,"Acetamiprid",368.9,"O3.Mean",0.0260222861111111
"10348","Florida",2015,220000,54,11880000,"Acetamiprid",712,"O3.Mean",0.0257075925925926
"10349","Florida",2016,215000,50,10750000,"Acetamiprid",1.8,"O3.Mean",0.0292129230769231
"10350","Florida",2017,205000,43,8815000,"Acetamiprid",NA,"O3.Mean",NA
"10351","Georgia",1991,102000,42,4284000,"Acetamiprid",NA,"O3.Mean",NA
"10352","Georgia",1992,85000,55,4675000,"Acetamiprid",NA,"O3.Mean",NA
"10353","Georgia",1993,80000,56,4480000,"Acetamiprid",NA,"O3.Mean",NA
"10354","Georgia",1994,80000,63,5040000,"Acetamiprid",NA,"O3.Mean",NA
"10355","Georgia",1995,70000,62,4340000,"Acetamiprid",0,"O3.Mean",NA
"10356","Georgia",1996,75000,68,5100000,"Acetamiprid",0,"O3.Mean",NA
"10357","Georgia",1997,75000,46,3450000,"Acetamiprid",0,"O3.Mean",NA
"10358","Georgia",1998,75000,56,4200000,"Acetamiprid",0,"O3.Mean",NA
"10359","Georgia",1999,65000,51,3315000,"Acetamiprid",0,"O3.Mean",NA
"10360","Georgia",2000,55000,57,3135000,"Acetamiprid",0,"O3.Mean",NA
"10361","Georgia",2001,55000,57,3135000,"Acetamiprid",0,"O3.Mean",NA
"10362","Georgia",2002,50000,52,2600000,"Acetamiprid",0,"O3.Mean",NA
"10363","Georgia",2003,52000,65,3380000,"Acetamiprid",0,"O3.Mean",NA
"10364","Georgia",2004,63000,49,3087000,"Acetamiprid",0.1,"O3.Mean",NA
"10365","Georgia",2005,59000,49,2891000,"Acetamiprid",7.6,"O3.Mean",NA
"10366","Georgia",2006,63000,74,4662000,"Acetamiprid",52.7,"O3.Mean",NA
"10367","Georgia",2007,60000,58,3480000,"Acetamiprid",10.8,"O3.Mean",NA
"10368","Georgia",2008,65000,71,4615000,"Acetamiprid",25.9,"O3.Mean",NA
"10369","Georgia",2009,65000,41,2665000,"Acetamiprid",27.8,"O3.Mean",NA
"10370","Georgia",2010,55000,46,2530000,"Acetamiprid",45.6,"O3.Mean",0.0165835217391304
"10371","Georgia",2011,65000,43,2795000,"Acetamiprid",6,"O3.Mean",0.0229862424242424
"10372","Georgia",2012,59000,51,3009000,"Acetamiprid",62.3,"O3.Mean",0.0220554258241758
"10373","Georgia",2013,67000,50,3350000,"Acetamiprid",33.7,"O3.Mean",0.0197093746397695
"10374","Georgia",2014,73000,62,4526000,"Acetamiprid",27,"O3.Mean",0.0200542162921348
"10375","Georgia",2015,69000,40,2760000,"Acetamiprid",41.6,"O3.Mean",0.0192264913294798
"10376","Georgia",2016,96000,39,3744000,"Acetamiprid",63.5,"O3.Mean",0.019770380952381
"10377","Georgia",2017,99000,32,3168000,"Acetamiprid",NA,"O3.Mean",NA
"10378","Hawaii",1991,10000,131,1310000,"Acetamiprid",NA,"O3.Mean",NA
"10379","Hawaii",1992,9000,138,1242000,"Acetamiprid",NA,"O3.Mean",NA
"10380","Hawaii",1993,9000,177,1593000,"Acetamiprid",NA,"O3.Mean",NA
"10381","Hawaii",1994,11000,100,1100000,"Acetamiprid",NA,"O3.Mean",NA
"10382","Hawaii",1995,8000,129,1032000,"Acetamiprid",NA,"O3.Mean",NA
"10383","Hawaii",1996,8000,155,1240000,"Acetamiprid",NA,"O3.Mean",NA
"10384","Hawaii",1997,9000,146,1314000,"Acetamiprid",NA,"O3.Mean",NA
"10385","Hawaii",1998,8000,118,944000,"Acetamiprid",NA,"O3.Mean",NA
"10386","Hawaii",1999,8000,80,640000,"Acetamiprid",NA,"O3.Mean",NA
"10387","Hawaii",2000,7000,112,784000,"Acetamiprid",NA,"O3.Mean",NA
"10388","Hawaii",2001,8000,87,696000,"Acetamiprid",NA,"O3.Mean",NA
"10389","Hawaii",2002,7000,136,952000,"Acetamiprid",NA,"O3.Mean",NA
"10390","Hawaii",2003,7000,114,798000,"Acetamiprid",NA,"O3.Mean",NA
"10391","Hawaii",2004,8000,96,768000,"Acetamiprid",NA,"O3.Mean",NA
"10392","Hawaii",2005,9000,131,1179000,"Acetamiprid",NA,"O3.Mean",NA
"10393","Hawaii",2006,10000,93,930000,"Acetamiprid",NA,"O3.Mean",NA
"10394","Hawaii",2007,10000,92,920000,"Acetamiprid",NA,"O3.Mean",NA
"10395","Hawaii",2008,10000,90,9e+05,"Acetamiprid",NA,"O3.Mean",NA
"10396","Hawaii",2009,10000,95,950000,"Acetamiprid",NA,"O3.Mean",NA
"10397","Hawaii",2010,10000,77,770000,"Acetamiprid",NA,"O3.Mean",NA
"10398","Hawaii",2011,9000,74,666000,"Acetamiprid",NA,"O3.Mean",0.0270609568106312
"10399","Hawaii",2012,10000,75,750000,"Acetamiprid",NA,"O3.Mean",0.0241053768115942
"10400","Hawaii",2013,13000,83,1079000,"Acetamiprid",NA,"O3.Mean",0.0261838743169399
"10401","Hawaii",2014,15000,93,1395000,"Acetamiprid",NA,"O3.Mean",0.0231166577540107
"10402","Hawaii",2015,14000,102,1428000,"Acetamiprid",NA,"O3.Mean",0.0234873701657458
"10403","Hawaii",2016,16000,113,1808000,"Acetamiprid",NA,"O3.Mean",NA
"10404","Hawaii",2017,12000,131,1572000,"Acetamiprid",NA,"O3.Mean",NA
"10405","Idaho",1991,140000,46,6440000,"Acetamiprid",NA,"O3.Mean",NA
"10406","Idaho",1992,135000,51,6885000,"Acetamiprid",NA,"O3.Mean",NA
"10407","Idaho",1993,133000,71,9443000,"Acetamiprid",NA,"O3.Mean",NA
"10408","Idaho",1994,127000,59,7493000,"Acetamiprid",0,"O3.Mean",NA
"10409","Idaho",1995,125000,48,6e+06,"Acetamiprid",0,"O3.Mean",NA
"10410","Idaho",1996,110000,45,4950000,"Acetamiprid",0,"O3.Mean",NA
"10411","Idaho",1997,120000,64,7680000,"Acetamiprid",0,"O3.Mean",NA
"10412","Idaho",1998,120000,50,6e+06,"Acetamiprid",0,"O3.Mean",NA
"10413","Idaho",1999,120000,48,5760000,"Acetamiprid",0,"O3.Mean",NA
"10414","Idaho",2000,1e+05,47,4700000,"Acetamiprid",0,"O3.Mean",NA
"10415","Idaho",2001,1e+05,46,4600000,"Acetamiprid",0,"O3.Mean",NA
"10416","Idaho",2002,1e+05,57,5700000,"Acetamiprid",4.5,"O3.Mean",NA
"10417","Idaho",2003,1e+05,46,4600000,"Acetamiprid",27.1,"O3.Mean",NA
"10418","Idaho",2004,1e+05,63,6300000,"Acetamiprid",133.9,"O3.Mean",NA
"10419","Idaho",2005,95000,37,3515000,"Acetamiprid",117,"O3.Mean",NA
"10420","Idaho",2006,95000,44,4180000,"Acetamiprid",157.1,"O3.Mean",NA
"10421","Idaho",2007,92000,41,3772000,"Acetamiprid",67.5,"O3.Mean",NA
"10422","Idaho",2008,90000,40,3600000,"Acetamiprid",76.1,"O3.Mean",NA
"10423","Idaho",2009,103000,46,4738000,"Acetamiprid",61.7,"O3.Mean",0.0341562162162162
"10424","Idaho",2010,97000,27,2619000,"Acetamiprid",143.4,"O3.Mean",0.0264262825484765
"10425","Idaho",2011,87000,36,3132000,"Acetamiprid",108.7,"O3.Mean",0.0129986086956522
"10426","Idaho",2012,92000,32,2944000,"Acetamiprid",87.5,"O3.Mean",NA
"10427","Idaho",2013,83000,32,2656000,"Acetamiprid",44.4,"O3.Mean",NA
"10428","Idaho",2014,1e+05,34,3400000,"Acetamiprid",40.1,"O3.Mean",NA
"10429","Idaho",2015,89000,32,2848000,"Acetamiprid",53.3,"O3.Mean",NA
"10430","Idaho",2016,97000,34,3298000,"Acetamiprid",115.6,"O3.Mean",NA
"10431","Idaho",2017,95000,44,4180000,"Acetamiprid",NA,"O3.Mean",NA
"10432","Illinois",1991,21000,52,1092000,"Acetamiprid",NA,"O3.Mean",NA
"10433","Illinois",1992,16000,53,848000,"Acetamiprid",NA,"O3.Mean",NA
"10434","Illinois",1993,15000,48,720000,"Acetamiprid",NA,"O3.Mean",NA
"10435","Illinois",1994,13000,80,1040000,"Acetamiprid",NA,"O3.Mean",NA
"10436","Illinois",1995,11000,74,814000,"Acetamiprid",0,"O3.Mean",NA
"10437","Illinois",1996,11000,74,814000,"Acetamiprid",0,"O3.Mean",NA
"10438","Illinois",1997,7000,69,483000,"Acetamiprid",0,"O3.Mean",NA
"10439","Illinois",1998,9000,71,639000,"Acetamiprid",0,"O3.Mean",NA
"10440","Illinois",1999,9000,66,594000,"Acetamiprid",0,"O3.Mean",NA
"10441","Illinois",2000,8000,61,488000,"Acetamiprid",0,"O3.Mean",0.0154272705555556
"10442","Illinois",2001,6000,76,456000,"Acetamiprid",0,"O3.Mean",0.018629653038674
"10443","Illinois",2002,9000,80,720000,"Acetamiprid",0,"O3.Mean",0.0193521273148148
"10444","Illinois",2003,7000,60,420000,"Acetamiprid",46.3,"O3.Mean",0.0195120906593407
"10445","Illinois",2004,7000,55,385000,"Acetamiprid",456.9,"O3.Mean",0.0192820821917808
"10446","Illinois",2005,8000,85,680000,"Acetamiprid",74.2,"O3.Mean",0.0223678450704225
"10447","Illinois",2006,10000,66,660000,"Acetamiprid",74.9,"O3.Mean",0.0198652746478873
"10448","Illinois",2007,9000,63,567000,"Acetamiprid",73.1,"O3.Mean",0.0205316829951691
"10449","Illinois",2008,8000,56,448000,"Acetamiprid",24.9,"O3.Mean",0.0192657874772313
"10450","Illinois",2009,8000,34,272000,"Acetamiprid",123.2,"O3.Mean",0.0194550111111111
"10451","Illinois",2010,9000,41,369000,"Acetamiprid",24.5,"O3.Mean",0.0246245614035088
"10452","Illinois",2011,7000,50,350000,"Acetamiprid",98.2,"O3.Mean",0.0240053127917834
"10453","Illinois",2012,7000,61,427000,"Acetamiprid",152.7,"O3.Mean",0.0253898103286385
"10454","Illinois",2013,7000,48,336000,"Acetamiprid",178.9,"O3.Mean",0.0237486596638656
"10455","Illinois",2014,8000,49,392000,"Acetamiprid",92.1,"O3.Mean",0.0242351771978022
"10456","Illinois",2015,8000,51,408000,"Acetamiprid",80.9,"O3.Mean",0.0250365333333333
"10457","Illinois",2016,10000,48,480000,"Acetamiprid",0,"O3.Mean",0.0254180550847458
"10458","Illinois",2017,11000,46,506000,"Acetamiprid",NA,"O3.Mean",NA
"10459","Indiana",1991,21000,50,1050000,"Acetamiprid",NA,"O3.Mean",NA
"10460","Indiana",1992,15000,31,465000,"Acetamiprid",NA,"O3.Mean",NA
"10461","Indiana",1993,12000,66,792000,"Acetamiprid",NA,"O3.Mean",NA
"10462","Indiana",1994,13000,54,702000,"Acetamiprid",NA,"O3.Mean",NA
"10463","Indiana",1995,12000,63,756000,"Acetamiprid",0,"O3.Mean",NA
"10464","Indiana",1996,9000,75,675000,"Acetamiprid",0,"O3.Mean",NA
"10465","Indiana",1997,8000,71,568000,"Acetamiprid",0,"O3.Mean",NA
"10466","Indiana",1998,9000,92,828000,"Acetamiprid",0,"O3.Mean",NA
"10467","Indiana",1999,10000,81,810000,"Acetamiprid",0,"O3.Mean",NA
"10468","Indiana",2000,8000,65,520000,"Acetamiprid",0,"O3.Mean",0.0297817185628743
"10469","Indiana",2001,7000,76,532000,"Acetamiprid",0,"O3.Mean",0.0321527303370787
"10470","Indiana",2002,8000,62,496000,"Acetamiprid",0,"O3.Mean",0.0355057265625
"10471","Indiana",2003,5000,56,280000,"Acetamiprid",65.5,"O3.Mean",0.0298970337078652
"10472","Indiana",2004,7000,59,413000,"Acetamiprid",66.7,"O3.Mean",0.0303804055944056
"10473","Indiana",2005,8000,64,512000,"Acetamiprid",41.7,"O3.Mean",0.0328065163043479
"10474","Indiana",2006,7000,54,378000,"Acetamiprid",32.6,"O3.Mean",0.0241995632183908
"10475","Indiana",2007,8000,53,424000,"Acetamiprid",40.6,"O3.Mean",0.0318297401129943
"10476","Indiana",2008,7000,67,469000,"Acetamiprid",20.2,"O3.Mean",0.0287495163043478
"10477","Indiana",2009,9000,32,288000,"Acetamiprid",76.8,"O3.Mean",0.0259300564971752
"10478","Indiana",2010,10000,43,430000,"Acetamiprid",30.8,"O3.Mean",0.0294499523809524
"10479","Indiana",2011,8000,51,408000,"Acetamiprid",45.6,"O3.Mean",0.0337705597826087
"10480","Indiana",2012,8000,59,472000,"Acetamiprid",28.2,"O3.Mean",0.0357625098039216
"10481","Indiana",2013,6000,47,282000,"Acetamiprid",27.6,"O3.Mean",0.0267482258064516
"10482","Indiana",2014,5000,62,310000,"Acetamiprid",56.8,"O3.Mean",0.0264458225806452
"10483","Indiana",2015,6000,53,318000,"Acetamiprid",38.3,"O3.Mean",0.0262168048048048
"10484","Indiana",2016,7000,62,434000,"Acetamiprid",35.3,"O3.Mean",0.0265423195876289
"10485","Indiana",2017,7000,48,336000,"Acetamiprid",NA,"O3.Mean",NA
"10486","Iowa",1991,70000,59,4130000,"Acetamiprid",NA,"O3.Mean",NA
"10487","Iowa",1992,65000,62,4030000,"Acetamiprid",NA,"O3.Mean",NA
"10488","Iowa",1993,60000,49,2940000,"Acetamiprid",NA,"O3.Mean",NA
"10489","Iowa",1994,55000,66,3630000,"Acetamiprid",NA,"O3.Mean",NA
"10490","Iowa",1995,50000,68,3400000,"Acetamiprid",0,"O3.Mean",NA
"10491","Iowa",1996,58000,67,3886000,"Acetamiprid",0,"O3.Mean",NA
"10492","Iowa",1997,45000,74,3330000,"Acetamiprid",0,"O3.Mean",NA
"10493","Iowa",1998,50000,78,3900000,"Acetamiprid",0,"O3.Mean",NA
"10494","Iowa",1999,40000,65,2600000,"Acetamiprid",0,"O3.Mean",NA
"10495","Iowa",2000,30000,67,2010000,"Acetamiprid",0,"O3.Mean",NA
"10496","Iowa",2001,33000,51,1683000,"Acetamiprid",0,"O3.Mean",NA
"10497","Iowa",2002,33000,70,2310000,"Acetamiprid",0,"O3.Mean",NA
"10498","Iowa",2003,32000,59,1888000,"Acetamiprid",9.2,"O3.Mean",NA
"10499","Iowa",2004,35000,67,2345000,"Acetamiprid",16,"O3.Mean",NA
"10500","Iowa",2005,28000,88,2464000,"Acetamiprid",9.1,"O3.Mean",NA
"10501","Iowa",2006,26000,84,2184000,"Acetamiprid",8.4,"O3.Mean",0.0163248064516129
"10502","Iowa",2007,26000,81,2106000,"Acetamiprid",7.9,"O3.Mean",0.0284399720930233
"10503","Iowa",2008,24000,62,1488000,"Acetamiprid",0.9,"O3.Mean",0.0274895286821705
"10504","Iowa",2009,26000,42,1092000,"Acetamiprid",7.5,"O3.Mean",0.0258797534883721
"10505","Iowa",2010,27000,49,1323000,"Acetamiprid",5.8,"O3.Mean",0.028492058411215
"10506","Iowa",2011,25000,62,1550000,"Acetamiprid",10.3,"O3.Mean",0.027012709414025
"10507","Iowa",2012,37000,61,2257000,"Acetamiprid",11,"O3.Mean",0.0275817198681732
"10508","Iowa",2013,39000,48,1872000,"Acetamiprid",25.5,"O3.Mean",0.0272777417582417
"10509","Iowa",2014,35000,43,1505000,"Acetamiprid",11.9,"O3.Mean",0.0258210041322314
"10510","Iowa",2015,36000,50,1800000,"Acetamiprid",3.3,"O3.Mean",0.0263935239726028
"10511","Iowa",2016,37000,48,1776000,"Acetamiprid",7,"O3.Mean",0.0293025204918033
"10512","Iowa",2017,35000,58,2030000,"Acetamiprid",NA,"O3.Mean",NA
"10513","Kansas",1991,35000,52,1820000,"Acetamiprid",NA,"O3.Mean",NA
"10514","Kansas",1992,28000,58,1624000,"Acetamiprid",NA,"O3.Mean",NA
"10515","Kansas",1993,23000,57,1311000,"Acetamiprid",NA,"O3.Mean",NA
"10516","Kansas",1994,19000,47,893000,"Acetamiprid",NA,"O3.Mean",NA
"10517","Kansas",1995,17000,67,1139000,"Acetamiprid",0,"O3.Mean",NA
"10518","Kansas",1996,16000,51,816000,"Acetamiprid",0,"O3.Mean",NA
"10519","Kansas",1997,17000,71,1207000,"Acetamiprid",0,"O3.Mean",NA
"10520","Kansas",1998,16000,46,736000,"Acetamiprid",0,"O3.Mean",NA
"10521","Kansas",1999,13000,67,871000,"Acetamiprid",0,"O3.Mean",NA
"10522","Kansas",2000,15000,68,1020000,"Acetamiprid",0,"O3.Mean",0.0294362322404372
"10523","Kansas",2001,13000,51,663000,"Acetamiprid",0,"O3.Mean",0.0287615703196347
"10524","Kansas",2002,17000,52,884000,"Acetamiprid",0,"O3.Mean",0.0272256625570776
"10525","Kansas",2003,16000,57,912000,"Acetamiprid",16.2,"O3.Mean",0.0278501090116279
"10526","Kansas",2004,14000,80,1120000,"Acetamiprid",20.2,"O3.Mean",0.0243488483606557
"10527","Kansas",2005,16000,50,8e+05,"Acetamiprid",0,"O3.Mean",0.0262765287671233
"10528","Kansas",2006,14000,55,770000,"Acetamiprid",0,"O3.Mean",0.0263443631284916
"10529","Kansas",2007,14000,40,560000,"Acetamiprid",0,"O3.Mean",0.0232315369863014
"10530","Kansas",2008,10000,61,610000,"Acetamiprid",0,"O3.Mean",0.0220855158501441
"10531","Kansas",2009,9000,63,567000,"Acetamiprid",0,"O3.Mean",0.0234963391812866
"10532","Kansas",2010,9000,52,468000,"Acetamiprid",0,"O3.Mean",0.0215983859649123
"10533","Kansas",2011,7000,44,308000,"Acetamiprid",0,"O3.Mean",0.0219844285714286
"10534","Kansas",2012,6000,55,330000,"Acetamiprid",0,"O3.Mean",0.0288276598240469
"10535","Kansas",2013,6000,46,276000,"Acetamiprid",0,"O3.Mean",0.0252061168831169
"10536","Kansas",2014,7000,75,525000,"Acetamiprid",0.3,"O3.Mean",0.0251800397727273
"10537","Kansas",2015,8000,36,288000,"Acetamiprid",0.2,"O3.Mean",0.0253893115727003
"10538","Kansas",2016,7000,48,336000,"Acetamiprid",0,"O3.Mean",0.0228398181818182
"10539","Kansas",2017,7000,79,553000,"Acetamiprid",NA,"O3.Mean",NA
"10540","Kentucky",1991,7000,25,175000,"Acetamiprid",NA,"O3.Mean",NA
"10541","Kentucky",1992,4000,30,120000,"Acetamiprid",NA,"O3.Mean",NA
"10542","Kentucky",1993,4000,60,240000,"Acetamiprid",NA,"O3.Mean",NA
"10543","Kentucky",1994,3000,54,162000,"Acetamiprid",NA,"O3.Mean",NA
"10544","Kentucky",1995,3000,44,132000,"Acetamiprid",0,"O3.Mean",NA
"10545","Kentucky",1996,3000,60,180000,"Acetamiprid",0,"O3.Mean",NA
"10546","Kentucky",1997,3000,60,180000,"Acetamiprid",0,"O3.Mean",NA
"10547","Kentucky",1998,3000,50,150000,"Acetamiprid",0,"O3.Mean",NA
"10548","Kentucky",1999,3000,50,150000,"Acetamiprid",0,"O3.Mean",NA
"10549","Kentucky",2000,4000,48,192000,"Acetamiprid",0,"O3.Mean",0.0289080205715694
"10550","Kentucky",2001,4000,78,312000,"Acetamiprid",0,"O3.Mean",0.0301490956639566
"10551","Kentucky",2002,5000,54,270000,"Acetamiprid",0,"O3.Mean",0.0324573326558266
"10552","Kentucky",2003,5000,48,240000,"Acetamiprid",3.6,"O3.Mean",0.0329154435483871
"10553","Kentucky",2004,5000,56,280000,"Acetamiprid",54.6,"O3.Mean",NA
"10554","Kentucky",2005,5000,50,250000,"Acetamiprid",28.4,"O3.Mean",NA
"10555","Kentucky",2006,5000,56,280000,"Acetamiprid",60.9,"O3.Mean",NA
"10556","Kentucky",2007,4000,61,244000,"Acetamiprid",30.7,"O3.Mean",NA
"10557","Kentucky",2008,4000,39,156000,"Acetamiprid",36.4,"O3.Mean",NA
"10558","Kentucky",2009,5000,35,175000,"Acetamiprid",42.7,"O3.Mean",NA
"10559","Kentucky",2010,5000,67,335000,"Acetamiprid",21.6,"O3.Mean",NA
"10560","Kentucky",2011,4000,39,156000,"Acetamiprid",32.7,"O3.Mean",NA
"10561","Kentucky",2012,5000,51,255000,"Acetamiprid",18.6,"O3.Mean",NA
"10562","Kentucky",2013,3000,41,123000,"Acetamiprid",27.2,"O3.Mean",0.0153240609756098
"10563","Kentucky",2014,5000,47,235000,"Acetamiprid",45.4,"O3.Mean",0.0204773048780488
"10564","Kentucky",2015,5000,46,230000,"Acetamiprid",58.5,"O3.Mean",0.0236696855670103
"10565","Kentucky",2016,5000,46,230000,"Acetamiprid",27.3,"O3.Mean",NA
"10566","Kentucky",2017,5000,38,190000,"Acetamiprid",NA,"O3.Mean",NA
"10567","Louisiana",1991,40000,70,2800000,"Acetamiprid",NA,"O3.Mean",NA
"10568","Louisiana",1992,45000,107,4815000,"Acetamiprid",NA,"O3.Mean",NA
"10569","Louisiana",1993,47000,86,4042000,"Acetamiprid",NA,"O3.Mean",NA
"10570","Louisiana",1994,35000,98,3430000,"Acetamiprid",NA,"O3.Mean",NA
"10571","Louisiana",1995,33000,119,3927000,"Acetamiprid",0,"O3.Mean",NA
"10572","Louisiana",1996,37000,106,3922000,"Acetamiprid",0,"O3.Mean",NA
"10573","Louisiana",1997,44000,115,5060000,"Acetamiprid",0,"O3.Mean",NA
"10574","Louisiana",1998,41000,111,4551000,"Acetamiprid",0,"O3.Mean",NA
"10575","Louisiana",1999,48000,114,5472000,"Acetamiprid",0,"O3.Mean",NA
"10576","Louisiana",2000,43000,94,4042000,"Acetamiprid",0,"O3.Mean",0.0237559508196721
